File Path: C:\Users\Administrator\Desktop\Fall2021 Data\Test Run 146 09-8-21 14 04 09 PM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return_FinalFall2021
Test Run: Test Run 146
Date: 9/8/2021 1:54:26 PM
Length: 10 inches

Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
99.3291015625	48.001688386179	-0.000127052594570337	4.91697044507908	1.57747410934297E-06
99.3388671875	48.0021016126237	0.000522337195090452	4.89543550781966	3.43304121788319E-06
99.3486328125	48.0049258958452	0.000255082542144836	5.24098839980335	1.38897439481792E-06
99.3583984375	48.0029827070266	-6.53921032788237E-05	5.24117304074897	1.96546317279243E-06
99.3681640625	48.0018181597732	0.000440063983450496	5.5226433910577	2.44230043013585E-06
99.3779296875	48.0007321596953	-0.000583553453373442	5.74520747671528	2.36667686323468E-06
99.3876953125	48.0005750653444	-9.77327665572845E-05	5.48066395320908	1.92392621519195E-06
99.3974609375	48.0034095938496	0.000352371049638493	5.31239432892682	2.95098860483342E-06
99.4072265625	48.0045058392113	5.21537590005418E-05	5.39449149634674	2.73585304891933E-06
99.4169921875	48.0022518767855	0.000106706404907721	5.66460906622817	3.15811488946107E-06
99.4267578125	48.0027846315407	-0.000253749797522835	5.4131117443933	8.60542013850415E-07
99.4365234375	47.9985874802962	-0.000318342276175297	5.23048127490696	-4.06056640630108E-08
99.4462890625	48.001869386192	0.000231626669312352	5.16068172201031	3.03015089835166E-06
99.4560546875	48.0017157069357	0.000139224770508878	4.61430225912306	3.31737101480861E-06
99.4658203125	48.0046629335622	0.000612606770241996	4.72794295814565	2.46781870529285E-06
99.4755859375	48.0023850654743	0.000120566697544774	5.44237311390821	2.37841144854163E-06
99.4853515625	47.9998374049142	-0.000744190568857125	5.94657161654334	1.52140851098484E-06
99.4951171875	47.9996120086716	-5.80177206948867E-05	5.94511400816413	1.57188627818281E-06
99.5048828125	48.000619461574	-8.90256654064509E-05	5.42650770877017	2.52928596701955E-06
99.5146484375	48.002658273041	0.000462453655374358	5.10685835881906	4.88199255300074E-06
99.5244140625	48.0034574051738	0.000233581297155363	5.22011078431031	3.39131809249111E-06
99.5341796875	48.0003257634398	-0.000435532740323047	5.20126421921899	2.17780467325582E-06
99.5439453125	48.000455537034	-0.000401237423146472	5.58706619961814	3.53902566045268E-06
99.5537109375	47.9977849330689	-0.000611185151660431	5.64276973518127	7.18794682567509E-07
99.5634765625	48.002699254176	-0.000111237654548946	5.16772445522148	2.53692262298157E-06
99.5732421875	48.0015756880577	0.000763559412029355	4.86097359418521	3.07392340802806E-06
99.5830078125	48.0025592352981	-0.000100220507882158	5.11471034691757	5.20385778213316E-06
99.5927734375	48.0032149334583	4.02481300322684E-05	5.77419768781293	2.59988006626473E-06
99.6025390625	47.9993627067669	-0.000700832739370549	5.91050279913652	1.6903505367081E-06
99.6123046875	48.000052555873	-0.000273651728121824	5.39554447728228	1.24294303633379E-06
99.6220703125	48.0002916124939	8.76929468395543E-05	5.36844762719549	3.12719481106489E-06
99.6318359375	48.0020811220562	-0.000176274359696154	5.14941387641799	2.12099412399007E-06
99.6416015625	48.0018113295841	-9.08914714001061E-05	5.18873184692201	5.05875768221885E-06
99.6513671875	48.0011112351942	-0.00011345885216044	5.61208715793071	6.44102723912704E-07
99.6611328125	47.9993012350644	-0.000767646467744713	5.83342786543723	3.82736306340042E-06
99.6708984375	47.9984713670804	-2.11458175458656E-05	5.57857799157561	2.25566337262105E-06
99.6806640625	48.0018728012866	-9.33792192387557E-05	4.864666940643	3.05622809649529E-06
99.6904296875	48.0019069522324	0.000362766254460286	4.79587658240051	1.08946111974393E-06
99.7001953125	48.0021255182858	-8.3961328338468E-05	5.7285855712458	3.6230311139647E-06
99.7099609375	48.0010463483971	-0.000347306719084286	5.83959329038397	2.44695700272619E-06
99.7197265625	47.9978156689201	-7.37438193255942E-05	5.64197419647846	3.50382162479058E-06
99.7294921875	47.9996359143337	-2.73651741149376E-05	5.41752888335788	8.87177855239444E-07
99.7392578125	48.0009507257488	-0.00037325030718654	5.19056401264803	1.73505388534247E-06
99.7490234375	48.0009814616	0.000380802405120724	5.17930091496575	2.25566337262105E-06
99.7587890625	48.002436291893	-0.000364720908358401	5.23825307608051	1.41095366361661E-06
99.7685546875	47.998556744445	-0.000340110012767941	5.58673595609828	1.65570528416201E-06
99.7783203125	47.9982084047973	-0.000546237333500338	5.85863029942205	3.88566393409324E-06
99.7880859375	47.9972077820841	-0.000131050750271027	5.36782090307153	1.07977535923882E-06
99.7978515625	48.0010839144376	0.000228516966601156	5.15228794462282	2.92472537876881E-06
99.8076171875	48.0005443294932	8.938105702429E-05	4.98149295975016	1.21295449624866E-06
99.8173828125	47.9987684803092	-0.000408878342930012	5.17732103648324	2.35270714546366E-06
99.8271484375	47.9981161972436	-0.000178051330812902	5.65471600436232	4.15369855746096E-06
99.8369140625	47.996558914113	-0.000586840825838454	5.67442563398798	2.51457101859969E-06
99.8466796875	48.0002677068318	-0.000120655532421682	5.53440501929313	4.63239847181464E-06
99.8564453125	48.0010975748159	-0.000160281736893396	5.12068005246196	3.0023974907306E-06
99.8662109375	48.0008482729112	-6.05943164379961E-05	5.08885903189532	2.20574438853909E-06
99.8759765625	48.0029041598511	-4.9754863137462E-06	5.71606111213221	9.0207904138621E-07
99.8857421875	47.9963847442892	-0.000785771492364714	5.77439604494307	2.19475475413975E-06
99.8955078125	47.9984713670804	-0.000621402712783513	5.30366081219941	2.88952134310671E-06
99.9052734375	47.9975253858804	-0.000296219147964814	4.84510080340935	2.91001043034895E-06
99.9150390625	48.0018591409082	-0.000204528032397018	4.58030986103603	2.89175647557078E-06
99.9248046875	48.0017088767465	0.000299239976716446	5.38762232562444	3.86647872074525E-06
99.9345703125	48.0001823294672	-0.000141268272311452	6.05050283955457	3.02679840946149E-07
99.9443359375	47.9976858953259	-0.000197153643299305	6.16513268650008	2.72411846361238E-06
99.9541015625	47.9968082160177	0.000367564067356218	6.0317776099418	2.8500333501787E-06
99.9638671875	47.9998169143467	-0.000450903427794588	5.21332443824076	4.89670806090308E-06
99.9736328125	48.0014049333285	0.000172365064927476	4.40607501534663	3.00966209085066E-06
99.9833984375	47.9997281218875	-0.000145532971725522	4.67493518038845	3.4684315612075E-06
99.9931640625	48.0003325936289	-0.000514518579497992	5.15943724203689	2.98209471115058E-06
100.0029296875	47.995974932939	-0.000351127178976056	5.67841176823095	2.63582905283443E-06
100.0126953125	47.9989050840926	-0.000562762991619648	5.57260512075787	2.40243982188341E-06
100.0224609375	47.9981981595136	-0.00081064890561345	5.49921931315189	1.48992978934326E-06
100.0322265625	48.0018523107191	0.000219809871964098	5.57766797548653	3.05548314558768E-06
100.0419921875	48.0006741030874	-0.000392974568031713	5.9809243282471	3.61315904579739E-06
100.0517578125	47.9998134992521	3.31402911617107E-05	6.15071117355672	8.97608706522773E-07
100.0615234375	47.9968696877202	-0.00050749959504567	5.46603511486108	2.96886994428717E-06
100.0712890625	47.9971224047195	-0.000651344456586456	4.61949858287812	1.69854611565674E-06
100.0810546875	48.0001140275755	0.000152551956177843	4.44740003292945	4.8790127493703E-06
100.0908203125	48.0012546691668	0.000155661645861487	4.74157262520511	3.890693122008E-06
100.1005859375	48.0011283106671	-0.000291510182973342	5.40885339664194	1.75554311245532E-06
100.1103515625	47.9994651596045	-0.000156372416069614	5.50698900414321	2.35717741039179E-06
100.1201171875	47.9952884989276	-0.000692303340542411	5.70147236724668	3.34773189047692E-06
100.1298828125	47.998720668985	0.000110615719217727	6.11569269935765	3.67332243362985E-06
100.1396484375	47.9978259142039	-0.000364098999082287	5.59573904860629	4.4276939070545E-06
100.1494140625	48.0002916124939	9.14245588268647E-05	5.02556833610425	4.25446778419471E-06
100.1591796875	47.9978361594876	-8.80483319436174E-05	5.11501474070505	4.68399366537403E-06
100.1689453125	47.9954114423326	-0.000190312354655902	5.13599100721761	2.67084678083432E-06
100.1787109375	47.9958485744394	-0.000485287618930727	5.09221896955988	3.76198445973222E-06
100.1884765625	47.9966238009101	-0.000703675924423469	4.55124315583234	2.87294387754721E-06
100.1982421875	47.9987684803092	-0.000615361055280249	4.33787076022006	4.6443193647838E-06
100.2080078125	47.999608593577	-0.000270097837998537	5.25820379402659	4.61321325846665E-06
100.2177734375	47.9951962913738	-0.000605410089980754	6.08639176392582	5.74011333653081E-06
100.2275390625	47.996418895235	-0.000298084927903365	6.26338329893319	4.2896718198568E-06
100.2373046875	47.9934033667169	-0.000485643010548566	5.73530175375602	9.44174782102712E-07
100.2470703125	47.9979932538385	-0.000773510429439057	4.87238387707843	1.58101311570128E-06
100.2568359375	47.9970677632061	-0.000418562790571231	4.73454624590627	4.29153433699645E-06
100.2666015625	47.9978429896768	-0.000881016445945589	4.71176524603675	1.86320390437285E-06
100.2763671875	47.9986694425663	-0.000450370392478037	4.81797863113573	3.09757888630418E-06
100.2861328125	47.9940693101609	-0.000361078144275551	5.47913459863386	2.45179988297874E-06
100.2958984375	47.9953568008192	-0.000932725926341176	5.63499054836989	2.6443972471075E-06
100.3056640625	47.9956163480077	-0.000447438359520657	5.62508746313842	2.44900582752804E-06
100.3154296875	47.9975766122992	-0.00058852893602319	5.40521385983117	1.60038463671148E-06
100.3251953125	47.998720668985	-0.000619181515172019	5.43118334505861	2.4061648561627E-06
100.3349609375	47.9957734423586	-3.46507087944148E-05	5.81438821867135	3.54107448525453E-06
100.3447265625	47.995063102685	-0.000700566195657169	5.60699528819631	3.93632814882405E-06
100.3544921875	47.9933043289739	-0.000258458736459203	5.15802922294021	3.36188819565139E-06
100.3642578125	47.9967501594097	-0.000948274361731844	4.79289278471943	2.83345588461919E-06
100.3740234375	47.9967706499773	-0.000895676402291659	4.62435358465658	9.48086333850133E-07
100.3837890625	47.9958212536827	-0.000294353315916055	5.49218554821522	4.46941703244658E-06
100.3935546875	47.995892970669	-0.000691414861497813	5.89757001976035	1.9356608004989E-06
100.4033203125	47.9929798949884	-0.00113227842397824	5.67151411004847	2.164766074184E-06
100.4130859375	47.9952509328871	-0.000586929673742914	5.57039417732056	3.4820286636541E-06
100.4228515625	47.9964803669376	-0.00101331113201681	5.63188541521026	3.71504583876317E-06
100.4326171875	47.9973614613404	-7.04564403468067E-05	5.64218837997537	1.92429869064575E-06
100.4423828125	47.9962822914517	-0.00053468705381036	5.42810617181361	3.36822125746039E-06
100.4521484375	47.9930072157451	-0.000524203001084107	5.07963014988811	2.37692154672641E-06
100.4619140625	47.9943664233897	-0.000820244427184897	5.171657307363	5.52386049412593E-06
100.4716796875	47.993854159202	-0.00114063023121787	4.70606880909186	1.4264137028147E-06
100.4814453125	47.9975800273938	-0.000885370045374326	4.60364636637905	3.4565103884971E-06
100.4912109375	47.997043857544	-0.000436954306794404	5.22661594859697	1.64099033574215E-06
100.5009765625	47.9942195743226	-0.000605676633694133	5.99173320920318	3.96072857800778E-06
100.5107421875	47.9939053856208	8.88479680708651E-08	6.51906563968673	4.04901798878572E-06
100.5205078125	47.9923651779632	-0.00108874295079295	6.15004435597029	3.33059578167202E-06
100.5302734375	47.995449008373	-0.000955204498279706	5.07666587139271	2.56504864592705E-06
100.5400390625	47.9961456876683	-0.000570670507226775	4.58870944142466	2.68332659679012E-06
100.5498046875	47.9970097065982	-0.000832238946397174	4.65923753473814	1.44746157317295E-06
100.5595703125	47.9946874422807	-0.000637484183490732	5.22252483278779	4.53758969156548E-06
100.5693359375	47.9916309326275	-0.000821666045766462	5.44859973413978	2.61403609169795E-06
100.5791015625	47.993386291244	-0.00115164737137088	5.31064498785354	3.86592007749985E-06
100.5888671875	47.9930379515963	-0.000567116591048385	5.50417929649657	4.15872774537572E-06
100.5986328125	47.9976244236234	-0.000875596671663335	5.49155407618123	4.25912435678504E-06
100.6083984375	47.9964906122213	-0.00055725447365335	5.69387623874423	2.48420986319014E-06
100.6181640625	47.993328234636	-0.00105418116806831	5.71808583198722	2.25212408652151E-06
100.6279296875	47.9917265552759	-0.00104147586562035	5.2117006530105	2.49203282681437E-06
100.6376953125	47.9911835552369	-0.00096924246718435	5.28168590194387	3.54386854070523E-06
100.6474609375	47.9938063478779	-0.000918865653245452	5.1213584760507	3.13781210988104E-06
100.6572265625	47.9957222159398	-0.000635529529592617	5.09242576741897	3.77502291893342E-06
100.6669921875	47.993854159202	-0.000429668778628702	5.42043776956959	3.82345144171769E-06
100.6767578125	47.9934477629465	-0.000862891473435796	5.39126766543637	3.76030797051355E-06
100.6865234375	47.9908488759676	-0.00107115106570992	5.51858920343763	2.1448359099284E-06
100.6962890625	47.9928979327184	-0.000931570955693407	5.2167334376423	2.88151207182028E-06
100.7060546875	47.9927510836512	-0.0006262893475288	5.08542418276139	3.13837075312644E-06
100.7158203125	47.9966613669505	-0.000444417530769024	5.4959675223269	4.67188646474265E-06
100.7255859375	47.9952884989276	-0.00100282707929056	5.51034894180778	4.1417776644918E-06
100.7353515625	47.9925188572195	-0.000587107369551833	5.61641355905916	2.96160590364958E-06
100.7451171875	47.9918904798159	-0.000585863498889396	5.68587337261588	3.32798803388353E-06
100.7548828125	47.9914840835604	-0.00106813023695828	4.94553650954738	2.21822406462427E-06
100.7646484375	47.9950323668337	-0.000710250617243284	4.53472517683796	5.33666437375388E-06
100.7744140625	47.9956334234806	-0.000843256086550186	4.64576613134634	2.58311629304301E-06
100.7841796875	47.9925256874086	-0.0010422755488707	5.30681606218713	4.91347127464232E-06
100.7939453125	47.992358347774	-0.000541706038262682	5.93478097330217	3.6014241807492E-06
100.8037109375	47.9896911589035	-0.00100611439964536	5.92427912386136	2.23424274706776E-06
100.8134765625	47.9936287629595	-0.000714693064576481	5.59660738859622	2.29552384100287E-06
100.8232421875	47.9929969704613	-0.00136017355946859	5.00158083954155	2.74907781578274E-06
100.8330078125	47.9942298196063	-0.000996252334360536	4.6511819140539	2.77180203548904E-06
100.8427734375	47.9949982158879	-0.000332113701366561	5.31305112314764	4.94513686342858E-06
100.8525390625	47.9923788383415	-0.000666004360822318	5.64543436779922	3.22777773013642E-06
100.8623046875	47.9914260269524	-0.00120166879369194	5.43770433571204	5.17591778710865E-06
100.8720703125	47.9915284797899	-0.000924018831704118	4.83103432862713	3.59490521340601E-08
100.8818359375	47.9938575742966	-0.00122512474468974	4.5059597001484	2.68965937885789E-06
100.8916015625	47.9952338574142	-0.000122254807729509	5.23250704985309	6.53192369834038E-06
100.9013671875	47.9928945176238	-0.000851963181187244	5.93686214053199	4.53721735598229E-06
100.9111328125	47.9918187628296	-0.0012236141739833	5.68811280351337	3.70535979851683E-06
100.9208984375	47.9902546495099	-0.00111086623533406	5.24183405533425	1.73486771755087E-06
100.9306640625	47.9939736875125	-0.00120140230208877	4.95323867470716	2.88207071506568E-06
100.9404296875	47.9928774421508	-0.000744634808379424	5.29868764021576	4.58229318007047E-06
100.9501953125	47.9948718573882	-0.000577511795870178	5.39568427685539	7.70017470608406E-07
100.9599609375	47.9919485364238	-0.00134800144866781	5.22751541377488	3.22479764676475E-06
100.9697265625	47.9894862532284	-0.000809493830745265	5.17203133716425	3.64109848133943E-06
100.9794921875	47.9902580646045	-0.00145319736754818	5.03473180246215	3.05809061363493E-06
100.9892578125	47.9916138571546	-0.000667514827308342	5.04078380511373	1.58697356218586E-06
100.9990234375	47.9920065930318	-0.000854806314129956	5.20476501154778	2.81296651763572E-06
101.0087890625	47.9931404044339	-0.00105133803512559	5.08275585732453	4.74303948697446E-06
101.0185546875	47.9897389702276	-0.000873464374066508	5.41087864404252	3.55616204899881E-06
101.0283203125	47.9904254042391	-0.000740636652678734	5.64198210966185	4.42247841147753E-06
101.0380859375	47.9887929890277	-0.00105693540099635	5.54326303677245	3.10149050798691E-06
101.0478515625	47.9934784987977	-0.00117377055169158	5.1732985015967	3.57963121961272E-06
101.0576171875	47.9927374232729	-0.00141419308538013	4.65077623151911	3.18977991876486E-06
101.0673828125	47.9925222723141	-0.000685639799818136	5.19155157793428	3.96147352891539E-06
101.0771484375	47.9918870647213	-0.000546859216721349	5.74841442616777	3.40435627195108E-06
101.0869140625	47.9883661022046	-0.000723133615500159	5.53255702720034	5.19957382486724E-06
101.0966796875	47.9898619136327	-0.00109309655022169	5.11558396236309	4.5379623068899E-06
101.1064453125	47.9914738382766	-0.00183719832328456	4.63467501351625	1.9449740855502E-06
101.1162109375	47.9921431968152	-0.00149637755333605	4.92433920144565	2.13328749241304E-06
101.1259765625	47.9902239136586	-0.000569870876086638	5.6514362536227	3.9804727143424E-06
101.1357421875	47.9885061210826	-0.000490440797389394	5.6573674483413	3.35946647578388E-06
101.1455078125	47.9890661965945	-0.000293020597349158	5.45114092109695	4.85721978823383E-06
101.1552734375	47.9882738946509	-0.00119047395773001	4.95950011294562	2.77925294327131E-06
101.1650390625	47.9924129892874	-0.00178726569675775	4.7635596690085	3.01953387927674E-06
101.1748046875	47.9911596495748	-0.0010731946196227	4.99181016824536	2.33408071523169E-06
101.1845703125	47.9923139515444	-0.00131788195694574	4.97653455904216	-2.44379040188638E-07
101.1943359375	47.9878879889628	-0.000297374144667687	5.24897016410935	4.94327434628894E-06
101.2041015625	47.9859891963738	-0.00109656167060583	5.51680557190303	2.79974175077231E-06
101.2138671875	47.9899063098623	-0.00172480556781233	5.07709160065873	2.67997389809402E-06
101.2236328125	47.9909684042781	-0.00153102823607536	4.97507747820851	2.79452653493658E-06
101.2333984375	47.9920031779372	-0.00146279294122984	5.19548231989356	1.1336058251329E-06
101.2431640625	47.9937004799457	-0.000694258046550733	5.65023503238511	2.41473305043577E-06
101.2529296875	47.9878914040574	-1.97242494460652E-05	5.73616903865483	2.45198591089972E-06
101.2626953125	47.988601743731	-0.00102743789671571	5.09327986367881	4.1680408905564E-06
101.2724609375	47.9884992908934	-0.000878528704620715	4.78234081845052	2.31508166967529E-06
101.2822265625	47.9919041401943	-0.00184235160596364	4.66821952542379	2.351030656245E-06
101.2919921875	47.9920612345451	-0.00143267355372818	4.78378998610079	2.59838988470827E-06
101.3017578125	47.9893735551071	-0.00071122799630255	5.49133408968317	4.53814861455211E-06
101.3115234375	47.9880450833137	-0.000623446214586088	5.71972333340202	2.17314810066548E-06
101.3212890625	47.9876284417744	-0.000890256628009405	5.70228637004405	2.34469773430661E-06
101.3310546875	47.9904322344283	-0.0014184577847942	5.41453822758453	2.6665628235684E-06
101.3408203125	47.9908215552109	-0.00224110120961993	4.98295900885831	1.3880431362481E-06
101.3505859375	47.9909308382377	-0.000991632243328628	5.03995555858628	3.96184642398104E-06
101.3603515625	47.9901761023345	-0.000891234007068671	5.42237597195295	4.44948658844974E-06
101.3701171875	47.9867131964257	-0.000575290598258684	5.68098197019386	2.18339250441598E-06
101.3798828125	47.9887041965685	-0.00131255108267815	5.40598987934829	1.70953561018547E-06
101.3896484375	47.9884583097584	-0.00171112299052552	4.59097050169006	3.00835821695642E-06
101.3994140625	47.9915967816816	-0.00165070641549288	4.83087289968611	3.78712983982356E-06
101.4091796875	47.9907942344543	-0.00141001728598073	5.18818741990524	5.15207649071748E-07
101.4189453125	47.9890354607432	-0.00108216831008334	5.39209854969162	3.13092012508541E-06
101.4287109375	47.987351819113	-0.000491329276433992	5.95655541624533	3.84412711636337E-06
101.4384765625	47.9868395549253	-0.00182280485854166	5.94039775086766	2.07573171249845E-06
101.4482421875	47.9895272343634	-0.0019742906919762	5.24990444729414	2.8222796628164E-06
101.4580078125	47.9912142910882	-0.001828046937015	4.76364302120681	1.33886924294436E-06
101.4677734375	47.9905790834954	-0.00103738896623562	4.99385282464938	2.52630560390664E-06
101.4775390625	47.9885675927851	-0.000109194152746371	5.85841453328846	5.10104001033879E-06
101.4873046875	47.9847802528909	-0.000934680684459707	5.60141385618326	1.9066035189836E-06
101.4970703125	47.988823724879	-0.00163400300945444	4.80474093042652	2.97725183089803E-06
101.5068359375	47.988338781448	-0.00182040612145187	4.73844744531425	2.01743098167625E-06
101.5166015625	47.9903844231041	-0.00174115368645334	5.08187538378674	4.38094131400642E-06
101.5263671875	47.9891925550941	-0.000920731511349315	5.84888178503933	5.28804982304863E-06
101.5361328125	47.987853838017	-0.000747922232954643	5.85576625458284	2.2096558703512E-06
101.5458984375	47.9868224794524	-0.00106919651603222	5.53197092408442	4.40310689046732E-06
101.5556640625	47.9877206493282	-0.00151858942523057	5.42863318982694	2.4124979179717E-06
101.5654296875	47.9894452720934	-0.0020355070544796	4.89261946962631	3.20561215367552E-06
101.5751953125	47.990097555159	-0.000758139689857309	4.83560023543931	3.55765223055527E-06
101.5849609375	47.989209630567	-0.000742147119164758	5.22149611894795	1.73579897612069E-06
101.5947265625	47.9870683662625	-0.00108279019330435	5.27269125016481	4.81288919479449E-06
101.6044921875	47.9840835735956	-0.00143205156628676	5.38530007007421	2.87517873027004E-06
101.6142578125	47.9890183852703	-0.00195376698237661	5.01510077712476	6.97188029093242E-07
101.6240234375	47.9878162719765	-0.00166652134248672	4.88478647316792	2.59857619237048E-06
101.6337890625	47.9887964041223	-0.00108332328073111	5.31734745417923	4.06261509123232E-06
101.6435546875	47.9882738946509	-0.00134391444506266	5.46658006942341	3.74373050495405E-06
101.6533203125	47.9848109887421	-0.000773954668961356	5.53808042920192	2.83531840175883E-06
101.6630859375	47.9853642340648	-0.00192737899842144	5.47296600841376	4.37647104907829E-06
101.6728515625	47.9869932341817	-0.00229165561514733	4.97318728247101	4.34927649450856E-07
101.6826171875	47.9879801965166	-0.00152081067495227	4.72243221723749	2.37524505750775E-06
101.6923828125	47.9887417626089	-0.00133876116238358	4.60189386003242	2.72914765152714E-06
101.7021484375	47.986463894521	-0.00109567319156123	5.13911407692623	2.70903089986809E-06
101.7119140625	47.9848417245934	-0.000994208780447754	5.59575276479082	2.94335166913017E-06
101.7216796875	47.983998196231	-0.00202582268500369	5.37381434816607	1.37109305536417E-06
101.7314453125	47.9877172342336	-0.00187877914257173	5.19711138057941	2.1934508802455E-06
101.7412109375	47.9878401776386	-0.00208108597735726	5.00227086913258	1.25616780319719E-06
101.7509765625	47.9882158380429	-0.00117963451338592	5.1863900721861	7.83614852796237E-07
101.7607421875	47.9863272907377	-0.00107648204419792	5.47835224857002	4.38522527127234E-06
101.7705078125	47.9822086866687	-0.00143756024058368	5.12032132148192	3.03033720601387E-06
101.7802734375	47.9848246491205	-0.00157127638890584	5.06470166566266	4.38857796996844E-06
101.7900390625	47.9859208944821	-0.00152942897379508	4.99969802944187	1.95838516007582E-06
101.7998046875	47.9871434983434	-0.00178699910093417	4.97725676891228	1.36438751810136E-06
101.8095703125	47.9867063662365	-0.00111086623533406	5.17058797251513	4.29172064465866E-06
101.8193359375	47.9843533660678	-0.00171281115282046	5.12311309257956	3.00388767228705E-06
101.8291015625	47.9834893471379	-0.00128820665263576	5.34448967318409	5.78872844671853E-06
101.8388671875	47.9829975735177	-0.00159970761411255	5.38872225811473	3.67481261518631E-06
101.8486328125	47.9872357058972	-0.00188828592045914	4.96803896536181	3.65413722028186E-06
101.8583984375	47.9870103096546	-0.00136852536670823	5.05069744125638	4.58527354318338E-06
101.8681640625	47.9849373472417	-0.00141463727279222	5.31930728593051	3.96668902449236E-06
101.8779296875	47.9830180640852	-0.0016347136884697	5.34153278032652	2.35550092117312E-06
101.8876953125	47.9809929129966	-0.00193972890925155	5.21701936733522	1.42063942412171E-06
101.8974609375	47.9845138755133	-0.00233616836317147	4.79366089105317	2.46409339127233E-06
101.9072265625	47.9856989133341	-0.00126510630169664	4.91624876275452	3.13110643274762E-06
